marker_id,scan_distance,movement_id,px,py,pz,qx,qy,qz,qw,cam_px,cam_py,cam_pz,cam_qx,cam_qy,cam_qz,cam_qw
0,0.1875,3,-0.190483,-0.296625,0.088682,0.499825,0.492623,0.52066,0.486221,-0.002445,0.006691,0.148434,-0.999697,-0.004081,-0.000527,0.02428
0,0.1875,3,-0.190884,-0.29658,0.088731,0.476299,0.490471,0.551537,0.477896,-0.002386,0.006619,0.14883,-0.9995,0.005512,-0.031137,0.000789
0,0.1875,3,-0.190605,-0.29639,0.08866,0.455664,0.506581,0.561471,0.469572,-0.002207,0.006718,0.148552,0.998253,0.002861,0.059,0.001511
0,0.1875,3,-0.191066,-0.296628,0.088685,0.497482,0.482594,0.522077,0.497042,-0.002432,0.006651,0.149015,-0.999887,-0.005361,0.007672,0.01178
0,0.1875,3,-0.191106,-0.29662,0.088646,0.484431,0.492852,0.533582,0.487559,-0.002425,0.006688,0.149058,-0.999828,-0.005845,-0.014559,0.009935
0,0.1875,3,-0.190444,-0.296516,0.088765,0.445832,0.50685,0.572514,0.465366,-0.002332,0.006616,0.148387,0.997374,-4e-05,0.071806,0.00946
0,0.1875,3,-0.190484,-0.2966,0.088731,-0.509964,-0.497136,-0.511309,-0.480993,-0.002417,0.006644,0.148432,-0.999232,-0.003299,0.004735,0.038751
0,0.1875,3,-0.190662,-0.296603,0.088695,0.494054,0.501676,0.526039,0.476986,-0.002417,0.006668,0.148611,-0.99948,-0.003671,-0.015151,0.028209
0,0.1875,3,-0.1907,-0.296697,0.088669,-0.511226,-0.493818,-0.508188,-0.486351,-0.002511,0.006686,0.148653,-0.999258,-0.005482,0.011145,0.036469
0,0.1875,3,-0.190671,-0.296698,0.088743,0.498857,0.471606,0.529899,0.497932,-0.002509,0.006614,0.14862,-0.999934,0.004088,0.01045,0.00242
0,0.1875,3,-0.190665,-0.29666,0.088655,0.49831,0.497206,0.521017,0.482716,-0.002476,0.006705,0.148619,-0.999594,-0.005001,-0.00546,0.027524
0,0.1875,3,-0.190665,-0.29666,0.088655,0.49831,0.497206,0.521017,0.482716,-0.002476,0.006705,0.148619,-0.999594,-0.005001,-0.00546,0.027524
